Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax
"('S',)",precede,CX,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,2,False,True
"('S',)",precede,X,0.5935656925793876,0.40643430742061243,0,0,XC,0.25,0.25,0,0,0,False,True
"('B',)",rebus,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,20,True,False
"('B',)",rebus,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,2,True,False
"('B',)",rebus,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,1,True,False
"('V',)",devour,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,21,False,True
"('V',)",devour,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,2,False,True
"('V',)",devour,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0,False,True
"('R', 'T', 'S', 'HH')",hartshorn,XC,0.0,0.0,0.0,1.0,CCCX,0.25,0.25,0.25,0.25,0,True,False
"('R', 'T', 'S', 'HH')",hartshorn,CX,0.0,0.0,0.0,1.0,CCCX,0.25,0.25,0.25,0.25,4,True,False
"('R', 'T', 'S', 'HH')",hartshorn,CCX,0.0,0.0,0.0,1.0,CCCX,0.25,0.25,0.25,0.25,18,True,False
"('R', 'T', 'S', 'HH')",hartshorn,CCCX,0.0,0.0,0.0,1.0,CCCX,0.25,0.25,0.25,0.25,1,True,False
"('R', 'T', 'S', 'HH')",hartshorn,X,0.0,0.0,0.0,1.0,CCCX,0.25,0.25,0.25,0.25,0,True,False
"('DH',)",heather,XC,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,16,True,True
"('DH',)",heather,CX,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,7,True,True
"('DH',)",heather,X,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,0,True,True
"('R', 'F')",orphan,XC,0.0,0.945323613086771,0.054676386913229014,0,CX,0.25,0.25,0.25,0,1,True,True
"('R', 'F')",orphan,CX,0.0,0.945323613086771,0.054676386913229014,0,CX,0.25,0.25,0.25,0,18,True,True
"('R', 'F')",orphan,CCX,0.0,0.945323613086771,0.054676386913229014,0,CX,0.25,0.25,0.25,0,4,True,True
"('R', 'F')",orphan,X,0.0,0.945323613086771,0.054676386913229014,0,CX,0.25,0.25,0.25,0,0,True,True
"('M', 'F', 'L')",pamphlet,XC,0.0,0.9773046875,0.0226953125,0.0,CX,0.25,0.25,0.25,0.25,0,True,True
"('M', 'F', 'L')",pamphlet,CX,0.0,0.9773046875,0.0226953125,0.0,CX,0.25,0.25,0.25,0.25,18,True,True
"('M', 'F', 'L')",pamphlet,CCX,0.0,0.9773046875,0.0226953125,0.0,CX,0.25,0.25,0.25,0.25,5,True,True
"('M', 'F', 'L')",pamphlet,CCCX,0.0,0.9773046875,0.0226953125,0.0,CX,0.25,0.25,0.25,0.25,0,True,True
"('M', 'F', 'L')",pamphlet,X,0.0,0.9773046875,0.0226953125,0.0,CX,0.25,0.25,0.25,0.25,0,True,True
"('M',)",amen,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,22,False,False
"('M',)",amen,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,1,False,False
"('M',)",amen,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0,False,False
"('K',)",beaker,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,18,True,False
"('K',)",beaker,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,5,True,False
"('K',)",beaker,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0,True,False
"('JH',)",pageant,XC,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,17,True,True
"('JH',)",pageant,CX,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,6,True,True
"('JH',)",pageant,X,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,0,True,True
"('L',)",silo,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,22,True,False
"('L',)",silo,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,1,True,False
"('L',)",silo,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,True,False
"('JH',)",region,XC,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,23,True,False
"('JH',)",region,CX,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,0,True,False
"('JH',)",region,X,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,0,True,False
"('L',)",relent,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,20,False,True
"('L',)",relent,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,3,False,True
"('L',)",relent,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,False,True
"('G', 'R')",regret,XC,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,21,False,True
"('G', 'R')",regret,CX,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,2,False,True
"('G', 'R')",regret,CCX,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('G', 'R')",regret,X,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('D',)",paddy,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,16,True,True
"('D',)",paddy,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,7,True,True
"('D',)",paddy,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,0,True,True
"('K',)",cacao,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,18,False,True
"('K',)",cacao,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,3,False,True
"('K',)",cacao,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,2,False,True
"('F', 'R')",refrain,XC,0.7900247312759221,0.20997526872407785,0.0,0,XC,0.25,0.25,0.25,0,21,False,True
"('F', 'R')",refrain,CX,0.7900247312759221,0.20997526872407785,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('F', 'R')",refrain,CCX,0.7900247312759221,0.20997526872407785,0.0,0,XC,0.25,0.25,0.25,0,2,False,True
"('F', 'R')",refrain,X,0.7900247312759221,0.20997526872407785,0.0,0,XC,0.25,0.25,0.25,0,0,False,True
"('R',)",wherry,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,8,True,True
"('R',)",wherry,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,15,True,True
"('R',)",wherry,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,True
"('R',)",harangue,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,13,False,True
"('R',)",harangue,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,6,False,True
"('R',)",harangue,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,4,False,True
"('T',)",beauty,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,20,True,False
"('T',)",beauty,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,3,True,False
"('T',)",beauty,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,False
"('T', 'N')",beatnik,XC,0.0,1.0,0.0,0,CX,0,1,0,0,1,True,False
"('T', 'N')",beatnik,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,False
"('T', 'N')",beatnik,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('T', 'N')",beatnik,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('G',)",regard,XC,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,22,False,True
"('G',)",regard,CX,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,1,False,True
"('G',)",regard,X,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,0,False,True
"('G', 'R')",migraine,XC,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,21,True,False
"('G', 'R')",migraine,CX,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,2,True,False
"('G', 'R')",migraine,CCX,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,0,True,False
"('G', 'R')",migraine,X,0.8576185523386181,0.14238144766138183,0.0,0,XC,0.25,0.25,0.25,0,0,True,False
"('B', 'R')",hybrid,XC,0.8582570051853465,0.14174299481465347,0.0,0,XC,0.25,0.25,0.25,0,19,True,False
"('B', 'R')",hybrid,CX,0.8582570051853465,0.14174299481465347,0.0,0,XC,0.25,0.25,0.25,0,4,True,False
"('B', 'R')",hybrid,CCX,0.8582570051853465,0.14174299481465347,0.0,0,XC,0.25,0.25,0.25,0,0,True,False
"('B', 'R')",hybrid,X,0.8582570051853465,0.14174299481465347,0.0,0,XC,0.25,0.25,0.25,0,0,True,False
"('R', 'S')",berserk,XC,0.0,0.8041076866232625,0.19589231337673757,0,CX,0.25,0.25,0.25,0,1,False,True
"('R', 'S')",berserk,CX,0.0,0.8041076866232625,0.19589231337673757,0,CX,0.25,0.25,0.25,0,22,False,True
"('R', 'S')",berserk,CCX,0.0,0.8041076866232625,0.19589231337673757,0,CX,0.25,0.25,0.25,0,0,False,True
"('R', 'S')",berserk,X,0.0,0.8041076866232625,0.19589231337673757,0,CX,0.25,0.25,0.25,0,0,False,True
"('T', 'L')",outlook,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('T', 'L')",outlook,CX,0.0,1.0,0.0,0,CX,0,1,0,0,23,True,False
"('T', 'L')",outlook,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('T', 'L')",outlook,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('Z', 'W')",rosewood,XC,0.0,1.0,0.0,0,CX,0,1,0,0,2,True,False
"('Z', 'W')",rosewood,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21,True,False
"('Z', 'W')",rosewood,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('Z', 'W')",rosewood,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('T',)",rotor,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,19,True,False
"('T',)",rotor,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,4,True,False
"('T',)",rotor,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,False
"('R', 'T', 'L')",portly,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True
"('R', 'T', 'L')",portly,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,4,True,True
"('R', 'T', 'L')",portly,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,19,True,True
"('R', 'T', 'L')",portly,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True
"('R', 'T', 'L')",portly,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True
"('T',)",gratis,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,20,True,True
"('T',)",gratis,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,3,True,True
"('T',)",gratis,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True
"('P', 'S')",knapsack,XC,0.0,0.797029702970297,0.20297029702970296,0,CX,0.25,0.25,0.25,0,3,True,True
"('P', 'S')",knapsack,CX,0.0,0.797029702970297,0.20297029702970296,0,CX,0.25,0.25,0.25,0,20,True,True
"('P', 'S')",knapsack,CCX,0.0,0.797029702970297,0.20297029702970296,0,CX,0.25,0.25,0.25,0,0,True,True
"('P', 'S')",knapsack,X,0.0,0.797029702970297,0.20297029702970296,0,CX,0.25,0.25,0.25,0,0,True,True
"('N', 'T')",counter,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,1,True,False
"('N', 'T')",counter,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,16,True,False
"('N', 'T')",counter,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,6,True,False
"('N', 'T')",counter,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0,True,False
"('T', 'L')",sprightly,XC,0.0,1.0,0.0,0,CX,0,1,0,0,4,True,False
"('T', 'L')",sprightly,CX,0.0,1.0,0.0,0,CX,0,1,0,0,19,True,False
"('T', 'L')",sprightly,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('T', 'L')",sprightly,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('S', 'T')",musty,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,0,1,0,6,True,True
"('S', 'T')",musty,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,0,1,0,13,True,True
"('S', 'T')",musty,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,0,1,0,4,True,True
"('S', 'T')",musty,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,0,1,0,0,True,True
"('K',)",dicker,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,17,True,True
"('K',)",dicker,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,6,True,True
"('K',)",dicker,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0,True,True
"('T',)",rotate,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,22,True,False
"('T',)",rotate,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,1,True,False
"('T',)",rotate,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,False
"('L', 'F')",selfish,XC,0.0,0.9663316252792011,0.03366837472079884,0,CX,0,0,1,0,0,True,True
"('L', 'F')",selfish,CX,0.0,0.9663316252792011,0.03366837472079884,0,CX,0,0,1,0,19,True,True
"('L', 'F')",selfish,CCX,0.0,0.9663316252792011,0.03366837472079884,0,CX,0,0,1,0,4,True,True
"('L', 'F')",selfish,X,0.0,0.9663316252792011,0.03366837472079884,0,CX,0,0,1,0,0,True,True
"('M', 'B')",bamboo,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,False,True
"('M', 'B')",bamboo,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,22,False,True
"('M', 'B')",bamboo,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,False,True
"('M', 'B')",bamboo,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,False,True
"('G', 'N')",ignite,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True
"('G', 'N')",ignite,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,22,True,True
"('G', 'N')",ignite,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('G', 'N')",ignite,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('M', 'B')",grumble,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,3,True,True
"('M', 'B')",grumble,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20,True,True
"('M', 'B')",grumble,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('M', 'B')",grumble,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('JH',)",cajole,XC,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,22,False,True
"('JH',)",cajole,CX,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,1,False,True
"('JH',)",cajole,X,0.5922884283359673,0.40771157166403266,0,0,XC,0.25,0.25,0,0,0,False,True
"('R', 'D')",sardine,XC,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,False,False
"('R', 'D')",sardine,CX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,22,False,False
"('R', 'D')",sardine,CCX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,1,False,False
"('R', 'D')",sardine,X,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0,False,False
"('P',)",open,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,21,True,False
"('P',)",open,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,2,True,False
"('P',)",open,X,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,0,True,False
"('T', 'R')",neutron,XC,0.41696854101388486,0.5830314589861152,0.0,0,XC,0.25,0.25,0.25,0,22,True,False
"('T', 'R')",neutron,CX,0.41696854101388486,0.5830314589861152,0.0,0,XC,0.25,0.25,0.25,0,1,True,False
"('T', 'R')",neutron,CCX,0.41696854101388486,0.5830314589861152,0.0,0,XC,0.25,0.25,0.25,0,0,True,False
"('T', 'R')",neutron,X,0.41696854101388486,0.5830314589861152,0.0,0,XC,0.25,0.25,0.25,0,0,True,False
"('M',)",remind,XC,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,22,False,False
"('M',)",remind,CX,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,1,False,False
"('M',)",remind,X,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,0,False,False
"('N', 'N')",greenness,XC,0.0,1.0,0.0,0,CX,0,1,0,0,3,True,False
"('N', 'N')",greenness,CX,0.0,1.0,0.0,0,CX,0,1,0,0,19,True,False
"('N', 'N')",greenness,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,1,True,False
"('N', 'N')",greenness,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False
"('T', 'K', 'L')",outclass,XC,0.0,1.0,0.0,0.0,CX,0,1,0,0,2,True,False
"('T', 'K', 'L')",outclass,CX,0.0,1.0,0.0,0.0,CX,0,1,0,0,21,True,False
"('T', 'K', 'L')",outclass,CCX,0.0,1.0,0.0,0.0,CX,0,1,0,0,0,True,False
"('T', 'K', 'L')",outclass,CCCX,0.0,1.0,0.0,0.0,CX,0,1,0,0,0,True,False
"('T', 'K', 'L')",outclass,X,0.0,1.0,0.0,0.0,CX,0,1,0,0,0,True,False
"('SH',)",washer,XC,0.5459654871851051,0.45403451281489493,0,0,XC,1,0,0,0,18,True,False
"('SH',)",washer,CX,0.5459654871851051,0.45403451281489493,0,0,XC,1,0,0,0,5,True,False
"('SH',)",washer,X,0.5459654871851051,0.45403451281489493,0,0,XC,1,0,0,0,0,True,False
"('R',)",parrot,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,5,True,True
"('R',)",parrot,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,18,True,True
"('R',)",parrot,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0,True,True
"('D',)",rudder,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,18,True,True
"('D',)",rudder,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,4,True,True
"('D',)",rudder,X,0.6414686808130189,0.3585313191869811,0,0,XC,0.25,0.25,0,0,1,True,True
"('L',)",bailiff,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,19,True,False
"('L',)",bailiff,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,4,True,False
"('L',)",bailiff,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0,True,False
"('N', 'S')",consult,XC,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,0,False,True
"('N', 'S')",consult,CX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,23,False,True
"('N', 'S')",consult,CCX,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,0,False,True
"('N', 'S')",consult,X,0.0,0.6911250384286415,0.3088749615713585,0,CX,0.25,0.25,0.25,0,0,False,True
"('R', 'SH')",martial,XC,0.0,0.8209722806223113,0.17902771937768866,0,CX,0.25,0.25,0.25,0,0,True,False
"('R', 'SH')",martial,CX,0.0,0.8209722806223113,0.17902771937768866,0,CX,0.25,0.25,0.25,0,21,True,False
"('R', 'SH')",martial,CCX,0.0,0.8209722806223113,0.17902771937768866,0,CX,0.25,0.25,0.25,0,2,True,False
"('R', 'SH')",martial,X,0.0,0.8209722806223113,0.17902771937768866,0,CX,0.25,0.25,0.25,0,0,True,False
"('B', 'V')",obverse,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2,False,True
"('B', 'V')",obverse,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20,False,True
"('B', 'V')",obverse,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,False,True
"('B', 'V')",obverse,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,False,True
"('NG', 'G')",finger,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1,True,True
"('NG', 'G')",finger,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20,True,True
"('NG', 'G')",finger,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2,True,True
"('NG', 'G')",finger,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True
"('B',)",rubbish,XC,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,15,True,True
"('B',)",rubbish,CX,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,7,True,True
"('B',)",rubbish,X,0.8952201829345698,0.10477981706543017,0,0,XC,0.25,0.25,0,0,1,True,True
"('B',)",rowboat,XC,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,23,True,False
"('B',)",rowboat,CX,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,0,True,False
"('B',)",rowboat,X,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,0,True,False
"('SH',)",gracious,XC,0.5459654871851051,0.45403451281489493,0,0,XC,0,1,0,0,21,True,False
"('SH',)",gracious,CX,0.5459654871851051,0.45403451281489493,0,0,XC,0,1,0,0,2,True,False
"('SH',)",gracious,X,0.5459654871851051,0.45403451281489493,0,0,XC,0,1,0,0,0,True,False
"('N', 'K')",concave,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,False,False
"('N', 'K')",concave,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21,False,False
"('N', 'K')",concave,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2,False,False
"('N', 'K')",concave,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,False,False
"('R', 'M')",surmise,XC,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,0,False,True
"('R', 'M')",surmise,CX,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,22,False,True
"('R', 'M')",surmise,CCX,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,1,False,True
"('R', 'M')",surmise,X,0.0,0.7875295997466477,0.21247040025335223,0,CX,0.25,0.25,0.25,0,0,False,True
"('M', 'P')",temple,XC,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,1,True,True
"('M', 'P')",temple,CX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,17,True,True
"('M', 'P')",temple,CCX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,5,True,True
"('M', 'P')",temple,X,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0,True,True
"('DH',)",other,XC,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,22,True,True
"('DH',)",other,CX,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,1,True,True
"('DH',)",other,X,0.5573947463116229,0.4426052536883771,0,0,XC,0.25,0.25,0,0,0,True,True
"('NG', 'K')",lanky,XC,0.0,0.3890661044823895,0.6109338955176106,0,CX,0,0,1,0,1,True,True
"('NG', 'K')",lanky,CX,0.0,0.3890661044823895,0.6109338955176106,0,CX,0,0,1,0,17,True,True
"('NG', 'K')",lanky,CCX,0.0,0.3890661044823895,0.6109338955176106,0,CX,0,0,1,0,5,True,True
"('NG', 'K')",lanky,X,0.0,0.3890661044823895,0.6109338955176106,0,CX,0,0,1,0,0,True,True
"('N', 'D', 'HH')",roundhouse,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False
"('N', 'D', 'HH')",roundhouse,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,4,True,False
"('N', 'D', 'HH')",roundhouse,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,19,True,False
"('N', 'D', 'HH')",roundhouse,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False
"('N', 'D', 'HH')",roundhouse,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False
"('T',)",jitters,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,15,True,True
"('T',)",jitters,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,8,True,True
"('T',)",jitters,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,True,True
"('T',)",hotel,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,23,False,False
"('T',)",hotel,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,False,False
"('T',)",hotel,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0,False,False
"('P',)",vapor,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,21,True,False
"('P',)",vapor,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,2,True,False
"('P',)",vapor,X,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,0,True,False
"('T',)",return,XC,0.3417896651459582,0.6582103348540418,0,0,XC,1,0,0,0,22,False,True
"('T',)",return,CX,0.3417896651459582,0.6582103348540418,0,0,XC,1,0,0,0,1,False,True
"('T',)",return,X,0.3417896651459582,0.6582103348540418,0,0,XC,1,0,0,0,0,False,True
"('K',)",coca,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,21,True,False
"('K',)",coca,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,2,True,False
"('K',)",coca,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0,True,False
"('V',)",revise,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,23,False,True
