Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency
"('M', 'P', 'R')",imprint,CX,0.0,0.8398386348555757,0.16016136514442414,0.0,CX,0.25,0.25,0.25,0.25,22
"('M', 'P', 'R')",imprint,CCX,0.0,0.8398386348555757,0.16016136514442414,0.0,CX,0.25,0.25,0.25,0.25,0
"('M', 'P', 'R')",imprint,CCCX,0.0,0.8398386348555757,0.16016136514442414,0.0,CX,0.25,0.25,0.25,0.25,0
"('M', 'P', 'R')",imprint,X,0.0,0.8398386348555757,0.16016136514442414,0.0,CX,0.25,0.25,0.25,0.25,0
"('L',)",valence,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,16
"('L',)",valence,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,6
"('L',)",valence,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('T', 'R')",outreach,XC,0.41696854101388486,0.5830314589861152,0.0,0,XC,0,1,0,0,0
"('T', 'R')",outreach,CX,0.41696854101388486,0.5830314589861152,0.0,0,XC,0,1,0,0,21
"('T', 'R')",outreach,CCX,0.41696854101388486,0.5830314589861152,0.0,0,XC,0,1,0,0,1
"('T', 'R')",outreach,X,0.41696854101388486,0.5830314589861152,0.0,0,XC,0,1,0,0,0
"('NG', 'G')",dingle,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('NG', 'G')",dingle,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20
"('NG', 'G')",dingle,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2
"('NG', 'G')",dingle,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('K',)",vacant,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,21
"('K',)",vacant,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,1
"('K',)",vacant,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('N', 'D')",spindle,XC,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,1
"('N', 'D')",spindle,CX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,18
"('N', 'D')",spindle,CCX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,3
"('N', 'D')",spindle,X,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0
"('M',)",payment,XC,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,22
"('M',)",payment,CX,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,0
"('M',)",payment,X,0.6709716053288722,0.3290283946711278,0,0,XC,1,0,0,0,0
"('N', 'T')",vantage,XC,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0
"('N', 'T')",vantage,CX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,21
"('N', 'T')",vantage,CCX,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,1
"('N', 'T')",vantage,X,0.0,0.3833939322691433,0.6166060677308568,0,CX,0.25,0.25,0.25,0,0
"('NG', 'K', 'W')",vanquish,XC,0.0,0.3502890173410405,0.6497109826589595,0.0,CX,0.25,0.25,0.25,0.25,0
"('NG', 'K', 'W')",vanquish,CX,0.0,0.3502890173410405,0.6497109826589595,0.0,CX,0.25,0.25,0.25,0.25,20
"('NG', 'K', 'W')",vanquish,CCX,0.0,0.3502890173410405,0.6497109826589595,0.0,CX,0.25,0.25,0.25,0.25,2
"('NG', 'K', 'W')",vanquish,CCCX,0.0,0.3502890173410405,0.6497109826589595,0.0,CX,0.25,0.25,0.25,0.25,0
"('NG', 'K', 'W')",vanquish,X,0.0,0.3502890173410405,0.6497109826589595,0.0,CX,0.25,0.25,0.25,0.25,0
"('L',)",valley,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,11
"('L',)",valley,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,11
"('L',)",valley,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('T',)",whiten,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,17
"('T',)",whiten,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,5
"('T',)",whiten,X,0.3417896651459582,0.6582103348540418,0,0,XC,0,1,0,0,0
"('T', 'R')",retrieve,XC,0.41696854101388486,0.5830314589861152,0.0,0,XC,0.25,0.25,0.25,0,22
"('T', 'R')",retrieve,CX,0.41696854101388486,0.5830314589861152,0.0,0,XC,0.25,0.25,0.25,0,0
"('T', 'R')",retrieve,CCX,0.41696854101388486,0.5830314589861152,0.0,0,XC,0.25,0.25,0.25,0,0
"('T', 'R')",retrieve,X,0.41696854101388486,0.5830314589861152,0.0,0,XC,0.25,0.25,0.25,0,0
"('P',)",vapid,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,17
"('P',)",vapid,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,5
"('P',)",vapid,X,0.8501439384006303,0.14985606159936973,0,0,XC,0.25,0.25,0,0,0
"('F', 'L')",afflict,XC,0.8943458672594937,0.10565413274050636,0.0,0,XC,0.25,0.25,0.25,0,21
"('F', 'L')",afflict,CX,0.8943458672594937,0.10565413274050636,0.0,0,XC,0.25,0.25,0.25,0,1
"('F', 'L')",afflict,CCX,0.8943458672594937,0.10565413274050636,0.0,0,XC,0.25,0.25,0.25,0,0
"('F', 'L')",afflict,X,0.8943458672594937,0.10565413274050636,0.0,0,XC,0.25,0.25,0.25,0,0
"('L',)",malice,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,6
"('L',)",malice,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,16
"('L',)",malice,X,0.27823975756444025,0.7217602424355597,0,0,XC,0.25,0.25,0,0,0
"('F',)",affair,XC,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,20
"('F',)",affair,CX,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,2
"('F',)",affair,X,0.8541418381685908,0.1458581618314093,0,0,XC,0.25,0.25,0,0,0
"('V',)",drivel,XC,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,15
"('V',)",drivel,CX,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,7
"('V',)",drivel,X,0.5401753672482296,0.4598246327517703,0,0,XC,0.25,0.25,0,0,0
"('S', 'T')",trustee,XC,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,0,1,0,11
"('S', 'T')",trustee,CX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,0,1,0,7
"('S', 'T')",trustee,CCX,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,0,1,0,4
"('S', 'T')",trustee,X,0.3173607265365571,0.17863192208840717,0.5040073513750357,0,XC,0,0,1,0,0
"('N', 'K')",incur,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('N', 'K')",incur,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20
"('N', 'K')",incur,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2
"('N', 'K')",incur,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('N', 'D')",standard,XC,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,1
"('N', 'D')",standard,CX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,17
"('N', 'D')",standard,CCX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,4
"('N', 'D')",standard,X,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0
"('F',)",afoul,XC,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,21
"('F',)",afoul,CX,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,1
"('F',)",afoul,X,0.8541418381685908,0.1458581618314093,0,0,XC,1,0,0,0,0
"('P', 'HH')",uphill,XC,0.0,1.0,0.0,0,CX,0,1,0,0,1
"('P', 'HH')",uphill,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21
"('P', 'HH')",uphill,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('P', 'HH')",uphill,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('P', 'G', 'R')",upgrade,XC,0.0,1.0,0.0,0.0,CX,0,1,0,0,1
"('P', 'G', 'R')",upgrade,CX,0.0,1.0,0.0,0.0,CX,0,1,0,0,21
"('P', 'G', 'R')",upgrade,CCX,0.0,1.0,0.0,0.0,CX,0,1,0,0,0
"('P', 'G', 'R')",upgrade,CCCX,0.0,1.0,0.0,0.0,CX,0,1,0,0,0
"('P', 'G', 'R')",upgrade,X,0.0,1.0,0.0,0.0,CX,0,1,0,0,0
"('M', 'P')",umpire,XC,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,1
"('M', 'P')",umpire,CX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,16
"('M', 'P')",umpire,CCX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,5
"('M', 'P')",umpire,X,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0
"('G',)",against,XC,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,22
"('G',)",against,CX,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,0
"('G',)",against,X,0.7698792607864963,0.23012073921350376,0,0,XC,0.25,0.25,0,0,0
"('N', 'JH')",unjust,XC,0.0,0.8521537054669897,0.14784629453301024,0,CX,0,1,0,0,2
"('N', 'JH')",unjust,CX,0.0,0.8521537054669897,0.14784629453301024,0,CX,0,1,0,0,19
"('N', 'JH')",unjust,CCX,0.0,0.8521537054669897,0.14784629453301024,0,CX,0,1,0,0,1
"('N', 'JH')",unjust,X,0.0,0.8521537054669897,0.14784629453301024,0,CX,0,1,0,0,0
"('P', 'L')",pipeline,XC,0.7999655706662075,0.20003442933379237,0.0,0,XC,0,1,0,0,4
"('P', 'L')",pipeline,CX,0.7999655706662075,0.20003442933379237,0.0,0,XC,0,1,0,0,18
"('P', 'L')",pipeline,CCX,0.7999655706662075,0.20003442933379237,0.0,0,XC,0,1,0,0,0
"('P', 'L')",pipeline,X,0.7999655706662075,0.20003442933379237,0.0,0,XC,0,1,0,0,0
"('P', 'S', 'W')",upswing,XC,0.0,0.740205709002658,0.25979429099734197,0.0,CX,0.25,0.25,0.25,0.25,1
"('P', 'S', 'W')",upswing,CX,0.0,0.740205709002658,0.25979429099734197,0.0,CX,0.25,0.25,0.25,0.25,21
"('P', 'S', 'W')",upswing,CCX,0.0,0.740205709002658,0.25979429099734197,0.0,CX,0.25,0.25,0.25,0.25,0
"('P', 'S', 'W')",upswing,CCCX,0.0,0.740205709002658,0.25979429099734197,0.0,CX,0.25,0.25,0.25,0.25,0
"('P', 'S', 'W')",upswing,X,0.0,0.740205709002658,0.25979429099734197,0.0,CX,0.25,0.25,0.25,0.25,0
"('N', 'V')",convey,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('N', 'V')",convey,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,22
"('N', 'V')",convey,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('N', 'V')",convey,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('P', 'R')",depress,XC,0.9075519982181032,0.0924480017818968,0.0,0,XC,0.25,0.25,0.25,0,20
"('P', 'R')",depress,CX,0.9075519982181032,0.0924480017818968,0.0,0,XC,0.25,0.25,0.25,0,2
"('P', 'R')",depress,CCX,0.9075519982181032,0.0924480017818968,0.0,0,XC,0.25,0.25,0.25,0,0
"('P', 'R')",depress,X,0.9075519982181032,0.0924480017818968,0.0,0,XC,0.25,0.25,0.25,0,0
"('R', 'B')",urbane,XC,0.0,0.9278750302963965,0.07212496970360352,0,CX,0.25,0.25,0.25,0,0
"('R', 'B')",urbane,CX,0.0,0.9278750302963965,0.07212496970360352,0,CX,0.25,0.25,0.25,0,22
"('R', 'B')",urbane,CCX,0.0,0.9278750302963965,0.07212496970360352,0,CX,0.25,0.25,0.25,0,0
"('R', 'B')",urbane,X,0.0,0.9278750302963965,0.07212496970360352,0,CX,0.25,0.25,0.25,0,0
"('R', 'T')",certain,XC,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,0
"('R', 'T')",certain,CX,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,20
"('R', 'T')",certain,CCX,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,2
"('R', 'T')",certain,X,0.0,0.4795027770431103,0.5204972229568897,0,CX,0.25,0.25,0.25,0,0
"('N', 'D', 'L')",groundling,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0
"('N', 'D', 'L')",groundling,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,4
"('N', 'D', 'L')",groundling,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,18
"('N', 'D', 'L')",groundling,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0
"('N', 'D', 'L')",groundling,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0
"('P',)",upon,XC,0.8501439384006303,0.14985606159936973,0,0,XC,0,1,0,0,14
"('P',)",upon,CX,0.8501439384006303,0.14985606159936973,0,0,XC,0,1,0,0,8
"('P',)",upon,X,0.8501439384006303,0.14985606159936973,0,0,XC,0,1,0,0,0
"('D',)",bridal,XC,0.6414686808130189,0.3585313191869811,0,0,XC,0,1,0,0,18
"('D',)",bridal,CX,0.6414686808130189,0.3585313191869811,0,0,XC,0,1,0,0,4
"('D',)",bridal,X,0.6414686808130189,0.3585313191869811,0,0,XC,0,1,0,0,0
"('P', 'S', 'T')",upstairs,XC,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,0
"('P', 'S', 'T')",upstairs,CX,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,20
"('P', 'S', 'T')",upstairs,CCX,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,2
"('P', 'S', 'T')",upstairs,CCCX,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,0
"('P', 'S', 'T')",upstairs,X,0.0,0.8269005847953217,0.17309941520467836,0.0,CX,0,1,0,0,0
"('M', 'P')",rumple,XC,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0
"('M', 'P')",rumple,CX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,20
"('M', 'P')",rumple,CCX,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,2
"('M', 'P')",rumple,X,0.0,0.7518780611792045,0.24812193882079542,0,CX,0.25,0.25,0.25,0,0
"('B', 'R')",abrupt,XC,0.8582570051853465,0.14174299481465347,0.0,0,XC,0.25,0.25,0.25,0,14
"('B', 'R')",abrupt,CX,0.8582570051853465,0.14174299481465347,0.0,0,XC,0.25,0.25,0.25,0,5
"('B', 'R')",abrupt,CCX,0.8582570051853465,0.14174299481465347,0.0,0,XC,0.25,0.25,0.25,0,3
"('B', 'R')",abrupt,X,0.8582570051853465,0.14174299481465347,0.0,0,XC,0.25,0.25,0.25,0,0
"('N', 'D')",tinder,XC,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0
"('N', 'D')",tinder,CX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,22
"('N', 'D')",tinder,CCX,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0
"('N', 'D')",tinder,X,0.0,0.8386634243321687,0.16133657566783127,0,CX,0.25,0.25,0.25,0,0
"('R',)",tirade,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,22
"('R',)",tirade,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0
"('R',)",tirade,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0
"('S', 'JH')",misjudge,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('S', 'JH')",misjudge,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21
"('S', 'JH')",misjudge,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,1
"('S', 'JH')",misjudge,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('L', 'DH')",although,XC,0.0,1.0,0.0,0,CX,0,1,0,0,1
"('L', 'DH')",although,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21
"('L', 'DH')",although,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('L', 'DH')",although,X,0.0,1.0,0.0,0,CX,0,1,0,0,0
"('NG', 'K', 'CH')",tincture,XC,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0
"('NG', 'K', 'CH')",tincture,CX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,7
"('NG', 'K', 'CH')",tincture,CCX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,13
"('NG', 'K', 'CH')",tincture,CCCX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,1
"('NG', 'K', 'CH')",tincture,X,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,1
"('L',)",piling,XC,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,18
"('L',)",piling,CX,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,4
"('L',)",piling,X,0.27823975756444025,0.7217602424355597,0,0,XC,0,1,0,0,0
"('N',)",tinny,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0,1,0,0,14
"('N',)",tinny,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0,1,0,0,7
"('N',)",tinny,X,0.16133575606010916,0.8386642439398908,0,0,XC,0,1,0,0,1
"('D', 'R')",hydrate,XC,0.29757992076719786,0.7024200792328021,0.0,0,XC,0.25,0.25,0.25,0,21
"('D', 'R')",hydrate,CX,0.29757992076719786,0.7024200792328021,0.0,0,XC,0.25,0.25,0.25,0,1
"('D', 'R')",hydrate,CCX,0.29757992076719786,0.7024200792328021,0.0,0,XC,0.25,0.25,0.25,0,0
"('D', 'R')",hydrate,X,0.29757992076719786,0.7024200792328021,0.0,0,XC,0.25,0.25,0.25,0,0
"('R', 'T')",wartime,XC,0.0,0.4795027770431103,0.5204972229568897,0,CX,0,1,0,0,0
"('R', 'T')",wartime,CX,0.0,0.4795027770431103,0.5204972229568897,0,CX,0,1,0,0,22
"('R', 'T')",wartime,CCX,0.0,0.4795027770431103,0.5204972229568897,0,CX,0,1,0,0,0
"('R', 'T')",wartime,X,0.0,0.4795027770431103,0.5204972229568897,0,CX,0,1,0,0,0
"('L',)",aloud,XC,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,20
"('L',)",aloud,CX,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,2
"('L',)",aloud,X,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,0
"('G', 'N')",magnate,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2
"('G', 'N')",magnate,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20
"('G', 'N')",magnate,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('G', 'N')",magnate,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('T',)",titan,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,19
"('T',)",titan,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,3
"('T',)",titan,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('N',)",panache,XC,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,15
"('N',)",panache,CX,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,6
"('N',)",panache,X,0.16133575606010916,0.8386642439398908,0,0,XC,0.25,0.25,0,0,1
"('K',)",token,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,18
"('K',)",token,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,4
"('K',)",token,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('R', 'B')",turban,XC,0.0,0.9278750302963965,0.07212496970360352,0,CX,0.25,0.25,0.25,0,0
"('R', 'B')",turban,CX,0.0,0.9278750302963965,0.07212496970360352,0,CX,0.25,0.25,0.25,0,18
"('R', 'B')",turban,CCX,0.0,0.9278750302963965,0.07212496970360352,0,CX,0.25,0.25,0.25,0,4
"('R', 'B')",turban,X,0.0,0.9278750302963965,0.07212496970360352,0,CX,0.25,0.25,0.25,0,0
"('R', 'L')",tireless,XC,0.0,0.9473741757902192,0.052625824209780694,0,CX,0.25,0.25,0.25,0,1
"('R', 'L')",tireless,CX,0.0,0.9473741757902192,0.052625824209780694,0,CX,0.25,0.25,0.25,0,21
"('R', 'L')",tireless,CCX,0.0,0.9473741757902192,0.052625824209780694,0,CX,0.25,0.25,0.25,0,0
"('R', 'L')",tireless,X,0.0,0.9473741757902192,0.052625824209780694,0,CX,0.25,0.25,0.25,0,0
"('T',)",tittle,XC,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,18
"('T',)",tittle,CX,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,4
"('T',)",tittle,X,0.3417896651459582,0.6582103348540418,0,0,XC,0.25,0.25,0,0,0
"('R', 'JH')",forging,XC,0.0,0.7314390934431837,0.2685609065568163,0,CX,0,0,1,0,0
"('R', 'JH')",forging,CX,0.0,0.7314390934431837,0.2685609065568163,0,CX,0,0,1,0,19
"('R', 'JH')",forging,CCX,0.0,0.7314390934431837,0.2685609065568163,0,CX,0,0,1,0,3
"('R', 'JH')",forging,X,0.0,0.7314390934431837,0.2685609065568163,0,CX,0,0,1,0,0
"('N',)",thinner,XC,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,9
"('N',)",thinner,CX,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,13
"('N',)",thinner,X,0.16133575606010916,0.8386642439398908,0,0,XC,1,0,0,0,0
"('M', 'B')",thimble,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('M', 'B')",thimble,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21
"('M', 'B')",thimble,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1
"('M', 'B')",thimble,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('M',)",amour,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,21
"('M',)",amour,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,1
"('M',)",amour,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0
"('R', 'D')",thirty,XC,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0
"('R', 'D')",thirty,CX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,21
"('R', 'D')",thirty,CCX,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,1
"('R', 'D')",thirty,X,0.0,0.662737112261928,0.33726288773807195,0,CX,0.25,0.25,0.25,0,0
"('NG', 'K', 'CH')",puncture,XC,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0
"('NG', 'K', 'CH')",puncture,CX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,5
"('NG', 'K', 'CH')",puncture,CCX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,17
"('NG', 'K', 'CH')",puncture,CCCX,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0
"('NG', 'K', 'CH')",puncture,X,0.0,0.0,1.0,0.0,CCX,0.25,0.25,0.25,0.25,0
"('K', 'L')",reckless,XC,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,5
"('K', 'L')",reckless,CX,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,17
"('K', 'L')",reckless,CCX,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,0
"('K', 'L')",reckless,X,0.5475793250606604,0.4524206749393396,0.0,0,XC,0,1,0,0,0
"('R', 'F')",therefore,XC,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,0
"('R', 'F')",therefore,CX,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,21
"('R', 'F')",therefore,CCX,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,1
"('R', 'F')",therefore,X,0.0,0.945323613086771,0.054676386913229014,0,CX,0,1,0,0,0
"('S', 'F')",asphalt,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('S', 'F')",asphalt,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,21
"('S', 'F')",asphalt,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,1
"('S', 'F')",asphalt,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('M',)",among,XC,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,22
"('M',)",among,CX,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0
"('M',)",among,X,0.6709716053288722,0.3290283946711278,0,0,XC,0.25,0.25,0,0,0
"('R',)",prorate,XC,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,20
"('R',)",prorate,CX,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,2
"('R',)",prorate,X,0.8002271942738329,0.19977280572616696,0,0,XC,0.25,0.25,0,0,0
"('L',)",tiller,XC,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,10
"('L',)",tiller,CX,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,12
"('L',)",tiller,X,0.27823975756444025,0.7217602424355597,0,0,XC,1,0,0,0,0
"('K',)",cackle,XC,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,14
"('K',)",cackle,CX,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,8
"('K',)",cackle,X,0.6891478535557146,0.3108521464442854,0,0,XC,0.25,0.25,0,0,0
"('B',)",graybeard,XC,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,22
"('B',)",graybeard,CX,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,0
"('B',)",graybeard,X,0.8952201829345698,0.10477981706543017,0,0,XC,1,0,0,0,0
"('M', 'B')",amber,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,2
"('M', 'B')",amber,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20
"('M', 'B')",amber,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
"('M', 'B')",amber,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0
