Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax,codaP,onsetP
"('K', 'SH')",suction,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.0,0.953342618384401
"('K', 'SH')",suction,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R',)",squirrel,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,6,True,True,0.944185460501449,0.22083096186681847
"('R',)",squirrel,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,15,True,True,0.055814539498551086,0.7791690381331815
"('R',)",squirrel,X,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('B',)",stable,XC,0.924360571883047,0.07563942811695307,0,0,XC,0.25,0.25,0,0,19,True,False,0.9850157728706624,0.15676008623344626
"('B',)",stable,CX,0.924360571883047,0.07563942811695307,0,0,XC,0.25,0.25,0,0,2,True,False,0.014984227129337538,0.8432399137665537
"('B',)",stable,X,0.924360571883047,0.07563942811695307,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('T',)",splatter,XC,0.38148849821433184,0.6185115017856682,0,0,XC,1,0,0,0,11,True,True,0.8192850114791734,0.119755666291593
"('T',)",splatter,CX,0.38148849821433184,0.6185115017856682,0,0,XC,1,0,0,0,10,True,True,0.18071498852082649,0.8802443337084069
"('T',)",splatter,X,0.38148849821433184,0.6185115017856682,0,0,XC,1,0,0,0,0,True,True,,
"('R', 'T', 'S', 'M')",sportsman,XC,0.0,0.0,0.2904456389804058,0.7095543610195942,CCX,0.25,0.25,0.25,0.25,0,True,True,0.9355805243445695,0.0
"('R', 'T', 'S', 'M')",sportsman,CX,0.0,0.0,0.2904456389804058,0.7095543610195942,CCX,0.25,0.25,0.25,0.25,3,True,True,0.05530586766541823,0.0
"('R', 'T', 'S', 'M')",sportsman,CCX,0.0,0.0,0.2904456389804058,0.7095543610195942,CCX,0.25,0.25,0.25,0.25,3,True,True,0.008364544319600502,0.03536067892503536
"('R', 'T', 'S', 'M')",sportsman,CCCX,0.0,0.0,0.2904456389804058,0.7095543610195942,CCX,0.25,0.25,0.25,0.25,15,True,True,0.000749063670411985,0.9646393210749646
"('R', 'T', 'S', 'M')",sportsman,X,0.0,0.0,0.2904456389804058,0.7095543610195942,CCX,0.25,0.25,0.25,0.25,0,True,True,,
"('JH',)",squeegee,XC,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,21,True,False,0.9639825057885257,0.06377158488630535
"('JH',)",squeegee,CX,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,0,True,False,0.036017494211474134,0.9362284151136946
"('JH',)",squeegee,X,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N', 'D')",under,XC,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,0,True,True,0.7020140515222483,0.0
"('N', 'D')",under,CX,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,19,True,True,0.27222482435597184,0.21693121693121697
"('N', 'D')",under,CCX,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,2,True,True,0.02576112412177986,0.783068783068783
"('N', 'D')",under,X,0.0,0.7453799281808742,0.25462007181912594,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R',)",stirrup,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,2,True,True,0.944185460501449,0.22083096186681847
"('R',)",stirrup,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,19,True,True,0.055814539498551086,0.7791690381331815
"('R',)",stirrup,X,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('F',)",trophy,XC,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,19,True,False,0.9801203243526027,0.1375019688139865
"('F',)",trophy,CX,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,2,True,False,0.019879675647397326,0.8624980311860135
"('F',)",trophy,X,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('NG', 'TH')",strengthen,XC,0.0,0.867383512544803,0.13261648745519714,0,CX,0,0,1,0,2,True,True,0.8937388193202146,0.0
"('NG', 'TH')",strengthen,CX,0.0,0.867383512544803,0.13261648745519714,0,CX,0,0,1,0,14,True,True,0.10590339892665471,0.02161872431659818
"('NG', 'TH')",strengthen,CCX,0.0,0.867383512544803,0.13261648745519714,0,CX,0,0,1,0,5,True,True,0.0003577817531305903,0.9783812756834018
"('NG', 'TH')",strengthen,X,0.0,0.867383512544803,0.13261648745519714,0,CX,0,0,1,0,0,True,True,,
"('M', 'S', 'T')",teamster,XC,0.0,1.0,0.0,0.0,CX,1,0,0,0,0,True,False,0.9103498542274052,0.0
"('M', 'S', 'T')",teamster,CX,0.0,1.0,0.0,0.0,CX,1,0,0,0,18,True,False,0.08965014577259474,0.0523990860624524
"('M', 'S', 'T')",teamster,CCX,0.0,1.0,0.0,0.0,CX,1,0,0,0,2,True,False,0.0,0.11348057882711349
"('M', 'S', 'T')",teamster,CCCX,0.0,1.0,0.0,0.0,CX,1,0,0,0,1,True,False,0.0,0.8341203351104342
"('M', 'S', 'T')",teamster,X,0.0,1.0,0.0,0.0,CX,1,0,0,0,0,True,False,,
"('P',)",stipend,XC,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,17,True,False,0.9565994383456726,0.1854826714264465
"('P',)",stipend,CX,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,4,True,False,0.043400561654327284,0.8145173285735534
"('P',)",stipend,X,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('K', 'S')",taxi,XC,0.0,0.6037607827134953,0.3962392172865047,0,CX,0.25,0.25,0.25,0,2,True,True,0.8638616714697407,0.0
"('K', 'S')",taxi,CX,0.0,0.6037607827134953,0.3962392172865047,0,CX,0.25,0.25,0.25,0,13,True,True,0.11504322766570603,0.2183842420782187
"('K', 'S')",taxi,CCX,0.0,0.6037607827134953,0.3962392172865047,0,CX,0.25,0.25,0.25,0,6,True,True,0.021095100864553313,0.7816157579217813
"('K', 'S')",taxi,X,0.0,0.6037607827134953,0.3962392172865047,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R',)",garage,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,17,False,True,0.944185460501449,0.22083096186681847
"('R',)",garage,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,4,False,True,0.055814539498551086,0.7791690381331815
"('R',)",garage,X,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('N', 'F')",tenfold,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.7205769230769231,0.0
"('N', 'F')",tenfold,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21,True,True,0.27942307692307683,0.1375019688139865
"('N', 'F')",tenfold,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8624980311860135
"('N', 'F')",tenfold,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('K',)",heckle,XC,0.7122404618686946,0.28775953813130534,0,0,XC,0.25,0.25,0,0,12,True,True,0.882477626000942,0.2479055074852356
"('K',)",heckle,CX,0.7122404618686946,0.28775953813130534,0,0,XC,0.25,0.25,0,0,9,True,True,0.11752237399905792,0.7520944925147645
"('K',)",heckle,X,0.7122404618686946,0.28775953813130534,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('R',)",tarry,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0,1,0,0,9,True,True,0.944185460501449,0.22083096186681847
"('R',)",tarry,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0,1,0,0,12,True,True,0.055814539498551086,0.7791690381331815
"('R',)",tarry,X,0.8274208846035972,0.1725791153964029,0,0,XC,0,1,0,0,0,True,True,,
"('P', 'T')",captor,XC,0.0,0.51824178342281,0.4817582165771899,0,CX,0.25,0.25,0.25,0,0,True,True,0.9513774279548051,0.0
"('P', 'T')",captor,CX,0.0,0.51824178342281,0.4817582165771899,0,CX,0.25,0.25,0.25,0,18,True,True,0.04316364098006854,0.119755666291593
"('P', 'T')",captor,CCX,0.0,0.51824178342281,0.4817582165771899,0,CX,0.25,0.25,0.25,0,3,True,True,0.005458931065126315,0.8802443337084069
"('P', 'T')",captor,X,0.0,0.51824178342281,0.4817582165771899,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('B',)",cabbie,XC,0.924360571883047,0.07563942811695307,0,0,XC,0,1,0,0,14,True,True,0.9850157728706624,0.15676008623344626
"('B',)",cabbie,CX,0.924360571883047,0.07563942811695307,0,0,XC,0,1,0,0,7,True,True,0.014984227129337538,0.8432399137665537
"('B',)",cabbie,X,0.924360571883047,0.07563942811695307,0,0,XC,0,1,0,0,0,True,True,,
"('N', 'S', 'T')",monster,XC,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,0,True,False,0.696144914073386,0.0
"('N', 'S', 'T')",monster,CX,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,19,True,False,0.2699489084997677,0.0523990860624524
"('N', 'S', 'T')",monster,CCX,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,2,True,False,0.032791453785415696,0.11348057882711349
"('N', 'S', 'T')",monster,CCCX,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,0,True,False,0.0011147236414305618,0.8341203351104342
"('N', 'S', 'T')",monster,X,0.0,0.7525544637338796,0.19797705593584877,0.04946848033027165,CX,0.25,0.25,0.25,0.25,0,True,False,,
"('R', 'M')",termite,XC,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,0,True,True,0.9392154405313949,0.0
"('R', 'M')",termite,CX,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,17,True,True,0.05552074194761248,0.1994152046783626
"('R', 'M')",termite,CCX,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,4,True,True,0.0052638175209926055,0.8005847953216375
"('R', 'M')",termite,X,0.0,0.7243108730779004,0.2756891269220995,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('G',)",giggle,XC,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,12,True,True,0.9832065074783523,0.06393162393162394
"('G',)",giggle,CX,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,9,True,True,0.01679349252164786,0.936068376068376
"('G',)",giggle,X,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('M',)",demise,XC,0.7166613943220214,0.2833386056779786,0,0,XC,0.25,0.25,0,0,19,False,True,0.9103498542274052,0.1994152046783626
"('M',)",demise,CX,0.7166613943220214,0.2833386056779786,0,0,XC,0.25,0.25,0,0,2,False,True,0.08965014577259474,0.8005847953216375
"('M',)",demise,X,0.7166613943220214,0.2833386056779786,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('R', 'N')",surname,XC,0.0,0.5539499291117393,0.4460500708882607,0,CX,0.25,0.25,0.25,0,0,True,True,0.9398043641835968,0.0
"('R', 'N')",surname,CX,0.0,0.5539499291117393,0.4460500708882607,0,CX,0.25,0.25,0.25,0,21,True,True,0.05555555555555555,0.0939774983454666
"('R', 'N')",surname,CCX,0.0,0.5539499291117393,0.4460500708882607,0,CX,0.25,0.25,0.25,0,0,True,True,0.004640080260847756,0.9060225016545335
"('R', 'N')",surname,X,0.0,0.5539499291117393,0.4460500708882607,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('R', 'P')",surpass,XC,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,0,False,True,0.9435910350037774,0.0
"('R', 'P')",surpass,CX,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,20,False,True,0.05577940065474691,0.1854826714264465
"('R', 'P')",surpass,CCX,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,1,False,True,0.0006295643414756987,0.8145173285735534
"('R', 'P')",surpass,X,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('G',)",swagger,XC,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,14,True,True,0.9832065074783523,0.06393162393162394
"('G',)",swagger,CX,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,7,True,True,0.01679349252164786,0.936068376068376
"('G',)",swagger,X,0.7999454288685852,0.20005457113141478,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'L')",sunlight,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.7205769230769231,0.0
"('N', 'L')",sunlight,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21,True,True,0.27942307692307683,0.1299650460756276
"('N', 'L')",sunlight,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8700349539243725
"('N', 'L')",sunlight,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('T',)",protest,XC,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,21,True,False,0.8192850114791734,0.119755666291593
"('T',)",protest,CX,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,0,True,False,0.18071498852082649,0.8802443337084069
"('T',)",protest,X,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('P',)",supple,XC,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,15,True,True,0.9565994383456726,0.1854826714264465
"('P',)",supple,CX,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,6,True,True,0.043400561654327284,0.8145173285735534
"('P',)",supple,X,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('P', 'T')",peptic,XC,0.0,0.51824178342281,0.4817582165771899,0,CX,0.25,0.25,0.25,0,0,True,True,0.9513774279548051,0.0
"('P', 'T')",peptic,CX,0.0,0.51824178342281,0.4817582165771899,0,CX,0.25,0.25,0.25,0,21,True,True,0.04316364098006854,0.119755666291593
"('P', 'T')",peptic,CCX,0.0,0.51824178342281,0.4817582165771899,0,CX,0.25,0.25,0.25,0,0,True,True,0.005458931065126315,0.8802443337084069
"('P', 'T')",peptic,X,0.0,0.51824178342281,0.4817582165771899,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('S',)",tacit,XC,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,18,True,True,0.8349860724233983,0.2183842420782187
"('S',)",tacit,CX,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,3,True,True,0.16501392757660163,0.7816157579217813
"('S',)",tacit,X,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'D', 'R')",dandruff,XC,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.7020140515222483,0.0
"('N', 'D', 'R')",dandruff,CX,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0.25,0.25,0.25,0.25,19,True,True,0.27222482435597184,0.017612524461839533
"('N', 'D', 'R')",dandruff,CCX,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0.25,0.25,0.25,0.25,2,True,True,0.02576112412177986,0.21694157114900758
"('N', 'D', 'R')",dandruff,CCCX,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.7654459043891529
"('N', 'D', 'R')",dandruff,X,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('T', 'HH')",sweetheart,XC,0.0,1.0,0.0,0,CX,0,1,0,0,3,True,False,0.8192850114791734,0.0
"('T', 'HH')",sweetheart,CX,0.0,1.0,0.0,0,CX,0,1,0,0,17,True,False,0.18071498852082649,0.1406151914626491
"('T', 'HH')",sweetheart,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,1,True,False,0.0,0.8593848085373509
"('T', 'HH')",sweetheart,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,False,,
"('M', 'P', 'Y')",impute,XC,0.0,0.6677274429052789,0.3322725570947211,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.9048539000241487,0.0
"('M', 'P', 'Y')",impute,CX,0.0,0.6677274429052789,0.3322725570947211,0.0,CX,0.25,0.25,0.25,0.25,18,True,True,0.08910891089108909,0.005071703392794684
"('M', 'P', 'Y')",impute,CCX,0.0,0.6677274429052789,0.3322725570947211,0.0,CX,0.25,0.25,0.25,0.25,3,True,True,0.006037189084762133,0.03725078698845751
"('M', 'P', 'Y')",impute,CCCX,0.0,0.6677274429052789,0.3322725570947211,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.9576775096187478
"('M', 'P', 'Y')",impute,X,0.0,0.6677274429052789,0.3322725570947211,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('S', 'T', 'L')",coastline,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False,0.7905897246544993,0.0
"('S', 'T', 'L')",coastline,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,1,True,False,0.15624010971621474,0.0
"('S', 'T', 'L')",coastline,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,19,True,False,0.053170165629285775,0.1299650460756276
"('S', 'T', 'L')",coastline,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,1,True,False,0.0,0.8700349539243725
"('S', 'T', 'L')",coastline,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,False,,
"('L', 'F', 'L')",selfless,XC,0.0,0.9668604533392752,0.033139546660724786,0.0,CX,0,0,1,0,0,True,True,0.753999396317537,0.0
"('L', 'F', 'L')",selfless,CX,0.0,0.9668604533392752,0.033139546660724786,0.0,CX,0,0,1,0,5,True,True,0.24418955629338965,0.02735280482151136
"('L', 'F', 'L')",selfless,CCX,0.0,0.9668604533392752,0.033139546660724786,0.0,CX,0,0,1,0,16,True,True,0.0018110473890733476,0.12641013753670222
"('L', 'F', 'L')",selfless,CCCX,0.0,0.9668604533392752,0.033139546660724786,0.0,CX,0,0,1,0,0,True,True,0.0,0.8462370576417865
"('L', 'F', 'L')",selfless,X,0.0,0.9668604533392752,0.033139546660724786,0.0,CX,0,0,1,0,0,True,True,,
"('M', 'B', 'L')",semblance,XC,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,1,True,True,0.9103498542274052,0.0
"('M', 'B', 'L')",semblance,CX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,18,True,True,0.08965014577259474,0.02191142191142191
"('M', 'B', 'L')",semblance,CCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,2,True,True,0.0,0.12711732711732712
"('M', 'B', 'L')",semblance,CCCX,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.850971250971251
"('M', 'B', 'L')",semblance,X,0.0,1.0,0.0,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('D',)",coddle,XC,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,14,True,False,0.8771067415730337,0.21693121693121697
"('D',)",coddle,CX,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,7,True,False,0.12289325842696627,0.783068783068783
"('D',)",coddle,X,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('K', 'Y')",secure,XC,0.5523476195289598,0.44765238047104017,0.0,0,XC,0.25,0.25,0.25,0,19,False,True,0.882477626000942,0.006114605171208944
"('K', 'Y')",secure,CX,0.5523476195289598,0.44765238047104017,0.0,0,XC,0.25,0.25,0.25,0,2,False,True,0.11752237399905792,0.03721174004192873
"('K', 'Y')",secure,CCX,0.5523476195289598,0.44765238047104017,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,0.0,0.9566736547868623
"('K', 'Y')",secure,X,0.5523476195289598,0.44765238047104017,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,,
"('W',)",freeway,XC,1.0,0.0,0,0,XC,1,0,0,0,21,True,False,1.0,0.0986008230452675
"('W',)",freeway,CX,1.0,0.0,0,0,XC,1,0,0,0,0,True,False,0.0,0.9013991769547325
"('W',)",freeway,X,1.0,0.0,0,0,XC,1,0,0,0,0,True,False,,
"('N',)",senate,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,7,True,True,0.7205769230769231,0.0939774983454666
"('N',)",senate,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,14,True,True,0.27942307692307683,0.9060225016545335
"('N',)",senate,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('V',)",severe,XC,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,19,False,True,0.9457344775365977,0.07170706899474488
"('V',)",severe,CX,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,2,False,True,0.05426552246340232,0.9282929310052551
"('V',)",severe,X,0.5737859575335379,0.426214042466462,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('Z',)",weasel,XC,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,18,True,False,0.9282794500185805,0.01012292118582791
"('Z',)",weasel,CX,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,3,True,False,0.07172054998141955,0.9898770788141721
"('Z',)",weasel,X,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('P', 'S', 'K')",sheepskin,XC,0.0,0.47299270072992694,0.5270072992700731,0.0,CX,0,1,0,0,0,True,False,0.9524656837824096,0.0
"('P', 'S', 'K')",sheepskin,CX,0.0,0.47299270072992694,0.5270072992700731,0.0,CX,0,1,0,0,20,True,False,0.04321301474326384,0.02176541717049577
"('P', 'S', 'K')",sheepskin,CCX,0.0,0.47299270072992694,0.5270072992700731,0.0,CX,0,1,0,0,1,True,False,0.004321301474326384,0.24250974069595596
"('P', 'S', 'K')",sheepskin,CCCX,0.0,0.47299270072992694,0.5270072992700731,0.0,CX,0,1,0,0,0,True,False,0.0,0.7357248421335484
"('P', 'S', 'K')",sheepskin,X,0.0,0.47299270072992694,0.5270072992700731,0.0,CX,0,1,0,0,0,True,False,,
"('N',)",phoenix,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,16,True,False,0.7205769230769231,0.0939774983454666
"('N',)",phoenix,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,5,True,False,0.27942307692307683,0.9060225016545335
"('N',)",phoenix,X,0.21103738610226522,0.7889626138977348,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('R', 'P')",serpent,XC,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,1,True,True,0.9435910350037774,0.0
"('R', 'P')",serpent,CX,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,20,True,True,0.05577940065474691,0.1854826714264465
"('R', 'P')",serpent,CCX,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,0,True,True,0.0006295643414756987,0.8145173285735534
"('R', 'P')",serpent,X,0.0,0.9527769010401844,0.047223098959815524,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('T', 'B')",setback,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.8192850114791734,0.0
"('T', 'B')",setback,CX,0.0,1.0,0.0,0,CX,0,1,0,0,21,True,True,0.18071498852082649,0.15676008623344626
"('T', 'B')",setback,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8432399137665537
"('T', 'B')",setback,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('S',)",sausage,XC,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,14,True,True,0.8349860724233983,0.2183842420782187
"('S',)",sausage,CX,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,7,True,True,0.16501392757660163,0.7816157579217813
"('S',)",sausage,X,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('L',)",collide,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,18,False,True,0.7553674024795888,0.1299650460756276
